Regional,Nome do bloco,Data,Concentração,etapa,rota,lon,lat,stage
Sé,"Gremio Recreativo Esportivo Cultural BANDA DO CANDINHO",2017-02-21T00:00:00Z,16:00,inicio,Rua Santo Antonio Rua,-46.039079,-23.577967,A
Sé,"Gremio Recreativo Esportivo Cultural BANDA DO CANDINHO",2017-02-21T00:00:00Z,16:00,um,Viaduto Martinho Prado Rua Martins Fontes Rua da Consolacao Rua Xavier de Toledo Praca Ramos de Azevedo Rua Conselheirua Crispiniano Largo do Paissandu Av.Sao Joao Av. Ipiranga Praca da Republica Av. Sao Luiz Viaduto Nove de Julho Rua Santo Antonio ndo,-46.63611,-23.5475,B
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-17T00:00:00Z,15:00,inicio,Rua Afonso Vaz,-46.715596,-23.571097,A
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-19T00:00:00Z,15:00,inicio,Rua Conde Silva Penteado,-46.63611,-23.5475,A
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-21T00:00:00Z,15:00,inicio,Cecco Ibirapuera,-46.660487,-23.581296,A
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-17T00:00:00Z,15:00,um,Rua Maria Emilia Leonel,-46.716366,-23.572097,B
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-19T00:00:00Z,15:00,um,Rua Padre Carvalho,-46.696507,-23.563944,B
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-17T00:00:00Z,15:00,dois,Rua Drua Cicerua de Alencarua Rua Padrua Justino,-46.63611,-23.5475,C
Butantã,Grupo Cultural Cordão Bibitantã,2017-02-17T00:00:00Z,15:00,tres,viela Rua Major Rubens Florentino Vaz,-46.415821,-23.680324,D
Sé,HETERONORMADIVA,2017-03-04T00:00:00Z,14:00,inicio,Rua Fernando de Albuquerque,-46.578577,-23.448863,A
Sé,HETERONORMADIVA,2017-03-04T00:00:00Z,14:00,um,R. Augusta,-46.63611,-23.5475,B
Sé,HETERONORMADIVA,2017-03-04T00:00:00Z,14:00,dois,R. Martins Fontes,-46.645707,-23.549874,C
Sé,HETERONORMADIVA,2017-03-04T00:00:00Z,14:00,tres,Av. Sao Luis,-46.63611,-23.5475,D
Sé,HETERONORMADIVA,2017-03-04T00:00:00Z,14:00,quatro,Av. Ipiranga,-46.63611,-23.5475,E
Sé,HETERONORMADIVA,2017-03-04T00:00:00Z,14:00,cinco,R. Maj. Sertorio,-46.63611,-23.5475,F
Sé,Holi Folia - O Bloco das cores,2017-02-27T00:00:00Z,12:00,inicio,Praca dos Correios pela Av. Sao Joao,-46.63611,-23.5475,A
Sé,ILÚ INÃ,2017-02-20T00:00:00Z,17:00,inicio,Rua Apa. Entrua a primeirua a ....Coronel ou general Julio Marcondes. Passa pela praca Olavo Bilac. Pega um trecho da Brigadeirua Galvao,-46.63611,-23.5475,A
Sé,ILÚ INÃ,2017-02-27T00:00:00Z,19:00,inicio,APARELHA LUZIA NA RUA APA,-46.651483,-23.534804,A
Sé,ILÚ INÃ,2017-02-20T00:00:00Z,17:00,um,a Angelica. Desce a Angelica,-46.63611,-23.5475,B
Sé,ILÚ INÃ,2017-02-20T00:00:00Z,17:00,dois,entruarua Barrua Funda. Passa novamente pela Olavo Bilac ou volta pela Julio Marcondes ou por baixo pela Vitorino Carmilo,-46.308963,-23.688348,C
Sé,ILÚ INÃ,2017-02-27T00:00:00Z,19:00,dois,SUBINDO E SEGUIR PELA TRAVESSA A DIREITA,-46.63611,-23.5475,C
Sé,Invision,2017-02-26T00:00:00Z,10:00,inicio,Rua Xavier de Toledo,-46.63611,-23.5475,A
Sé,Invision,2017-02-26T00:00:00Z,10:00,um,Contornamos Teatrua Municipal (Praca Ramos de Azevedo),-46.734286,-23.55703,B
Sé,Invision,2017-02-26T00:00:00Z,10:00,dois,Avenida Sao Joao,-46.579899,-23.520551,C
Sé,Invision,2017-02-26T00:00:00Z,10:00,tres,a Avenida Ipiranga,-46.612038,-23.524204,D
Sé,Invision,2017-02-26T00:00:00Z,10:00,quatro,Sao Luiz (passamos pela praca da republica) Descemos a Sao Luiz,-46.63611,-23.5475,E
Sé,Invision,2017-02-26T00:00:00Z,10:00,seis,a consolacao.,-46.665232,-23.557883,G
Pinheiros,Jamón Jamón,2017-02-26T00:00:00Z,15:00,inicio,Rua Arthur de Azevedo,-46.63611,-23.5475,A
Pinheiros,Jamón Jamón,2017-02-27T00:00:00Z,15:00,inicio,Avenida Pedroso de Morais,-46.687959,-23.568696,A
Pinheiros,Jamón Jamón,2017-02-26T00:00:00Z,15:00,um,Rua Cunha Gago,-46.692146,-23.564788,B
Pinheiros,Jamón Jamón,2017-02-26T00:00:00Z,15:00,dois,Rua dos Pinheiros,-46.318021,-23.649046,C
Pinheiros,Jamón Jamón,2017-02-27T00:00:00Z,15:00,dois,Bar Jamon Jamon por David Lopez,-46.305054,-23.633935,C
Pinheiros,Jamón Jamón,2017-02-26T00:00:00Z,15:00,tres,Rua Pedroso de Moraes,-46.63611,-23.5475,D
Pinheiros,Lanterna Prime,2017-02-19T00:00:00Z,11:00,inicio,Rua Fidalga,-46.690188,-23.555984,A
Pinheiros,Lanterna Prime,2017-02-19T00:00:00Z,11:00,um,Rua Wizard,-46.687915,-23.554476,B
Pinheiros,Lanterna Prime,2017-02-19T00:00:00Z,11:00,dois,Rua Fradique Coutinho,-46.688391,-23.560446,C
Pinheiros,Lanterna Prime,2017-02-19T00:00:00Z,11:00,tres,Rua Inacio Perreirua da Rocha,-46.63611,-23.5475,D
Pinheiros,Lanterna Prime,2017-02-19T00:00:00Z,11:00,quatro,Rua Morato Coelho,-46.63611,-23.5475,E
Pinheiros,Lanterna Prime,2017-02-19T00:00:00Z,11:00,cinco,Rua Aspicueltas e Rua Fidalga finalizando,-46.690188,-23.555984,F
Lapa,Let's Block,2017-02-19T00:00:00Z,15:00,dois,Coronel Melo,-46.63611,-23.5475,C
Lapa,Let's Block,2017-02-19T00:00:00Z,15:00,tres,Cotoxo,-46.515742,-23.674204,D
Penha,LEVANTA QUEM CAÍ !,2017-03-05T00:00:00Z,10:00,um,Sao florencio,-46.492628,-23.487385,B
Penha,LEVANTA QUEM CAÍ !,2017-03-05T00:00:00Z,10:00,dois,praca jose antonio chiarela,-46.585186,-23.545712,C
Penha,LEVANTA QUEM CAÍ !,2017-03-05T00:00:00Z,10:00,tres,rua julio rinaldi,-46.63611,-23.5475,D
Penha,LEVANTA QUEM CAÍ !,2017-03-05T00:00:00Z,10:00,quatro,praca serrua dos tapes,-46.530634,-23.520831,E
Santo Amaro,liberta a ivonete,2017-02-18T00:00:00Z,10:00,inicio,Rua Verbo Divino,-46.697501,-23.638044,A
Santo Amaro,liberta a ivonete,2017-02-18T00:00:00Z,10:00,um,Rua Antonio de Oliveia,-46.63611,-23.5475,B
Santo Amaro,liberta a ivonete,2017-02-18T00:00:00Z,10:00,dois,Rua Alexandrua Dumas,-46.63611,-23.5475,C
Santo Amaro,liberta a ivonete,2017-02-18T00:00:00Z,10:00,tres,Rua Jose Guerra,-46.706603,-23.626191,D
Santo Amaro,liberta a ivonete,2017-02-18T00:00:00Z,10:00,quatro,Rua Verbo Divino e Rua Booker Pittman.,-46.63611,-23.5475,E
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,inicio,Praca Rotarua (rua Major Sertorio,-46.65067,-23.545338,A
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,dois,rua Major Sertorio,-46.65067,-23.545338,C
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,tres,rua Bento Freitas,-46.645522,-23.543922,D
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,quatro,rua General Jardim,-46.649043,-23.544654,E
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,cinco,rua Drua Vila Nova,-46.63611,-23.5475,F
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,seis,rua Major Sertorio,-46.65067,-23.545338,G
Sé,Lira da Vila,2017-02-25T00:00:00Z,19:00,sete,Praca Rotarua (rua Major Sertorio,-46.65067,-23.545338,H
Cidade Ademar,Loucos por Carnaval,2017-02-19T00:00:00Z,10:00,inicio,ConcentracaoCAPS Adulto,-46.347091,-23.557055,A
Cidade Ademar,Loucos por Carnaval,2017-02-19T00:00:00Z,10:00,um,Cidade AdemarRua Corrego Azul,-46.64793,-23.663732,B
Cidade Ademar,Loucos por Carnaval,2017-02-19T00:00:00Z,10:00,dois,Rua Matsuichi Wada,-46.63611,-23.5475,C
Cidade Ademar,Loucos por Carnaval,2017-02-19T00:00:00Z,10:00,tres,Rua do Sossego,-46.662863,-23.694515,D
Cidade Ademar,Loucos por Carnaval,2017-02-19T00:00:00Z,10:00,quatro,Ru a Joaquim do Lago,-46.66138,-23.694941,E
Cidade Ademar,Loucos por Carnaval,2017-02-19T00:00:00Z,10:00,cinco,Rua Conceicao da Boa Viagem,-46.63611,-23.5475,F
Sé,Love Fest,2017-02-27T00:00:00Z,12:00,inicio,Largo do Arouche,-46.63611,-23.5475,A
Sé,Love Fest,2017-02-27T00:00:00Z,12:00,um,Avenida Sao Joao,-46.579899,-23.520551,B
Sé,Love Fest,2017-02-27T00:00:00Z,12:00,dois,Av. Ipiranga,-46.63611,-23.5475,C
Sé,Love Fest,2017-02-27T00:00:00Z,12:00,tres,Prua Republica,-46.642597,-23.544079,D
Sé,Love Fest,2017-02-27T00:00:00Z,12:00,quatro,Vieirua de Carvalho,-46.312424,-23.653426,E
Sé,Love Fest,2017-02-27T00:00:00Z,12:00,cinco,Lgo Arouche ,-46.63611,-23.5475,F
Sé,Ma-Que-Bloco,2017-03-03T00:00:00Z,15:00,inicio,• Rua Maria Borba,-46.604352,-23.486528,A
Sé,Ma-Que-Bloco,2017-03-03T00:00:00Z,15:00,um,R. Drua Cesario Mota Jr.,-46.63611,-23.5475,B
Sé,Ma-Que-Bloco,2017-03-03T00:00:00Z,15:00,dois,Praca Rotary,-46.341025,-23.524567,C
Vila Mariana,MadriGras,2017-02-28T00:00:00Z,15:00,inicio,Rua Chanes,-46.63611,-23.5475,A
Vila Mariana,MadriGras,2017-02-28T00:00:00Z,15:00,um,Alameda dos Maracatins,-46.65695,-23.602931,B
Vila Mariana,MadriGras,2017-02-28T00:00:00Z,15:00,dois,Avenida Ibirapuera,-46.648953,-23.589522,C
Vila Mariana,Manga Rosa,2017-02-18T00:00:00Z,13:00,inicio,Rua Serranos,-46.631132,-23.619877,A
Vila Mariana,Manga Rosa,2017-02-18T00:00:00Z,13:00,um,Rua Guaripe,-46.630576,-23.620777,B
Vila Mariana,Manga Rosa,2017-02-18T00:00:00Z,13:00,dois,Avenida Miguel Estefano,-46.620327,-23.651384,C
Vila Mariana,Manga Rosa,2017-02-18T00:00:00Z,13:00,tres,Rua Patuai,-46.631473,-23.620735,D
Vila Mariana,Manga Rosa,2017-02-18T00:00:00Z,13:00,quatro,Rua Serrano.,-46.63611,-23.5475,E
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,inicio,Gabriel Brito,-46.684486,-23.551362,A
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,um,Cristiano Viana,-46.675823,-23.560959,B
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,dois,Francisco Farel,-46.63611,-23.5475,C
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,tres,Medeiros de Albuquerque,-46.685841,-23.554031,D
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,quatro,Aspicuelta,-46.688878,-23.557086,E
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,seis,Medeiros de Albuquerque,-46.685841,-23.554031,G
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,sete,Francisco Farel,-46.63611,-23.5475,H
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,oito,Cristiano Viana,-46.675823,-23.560959,I
Pinheiros,Maracatu Bloco de Pedra,2017-02-25T00:00:00Z,13:00,nove,Gabriel Brito.,-46.684486,-23.551362,J
Vila Mariana,Me aBrasa,2017-03-04T00:00:00Z,14:00,inicio,Rua Dona Inacia Uchoa,-46.63611,-23.5475,A
Vila Mariana,Me aBrasa,2017-03-04T00:00:00Z,14:00,dois,Percurso: Rua Dona Inacia Uchoa,-46.632188,-23.583592,C
Vila Mariana,Me aBrasa,2017-03-04T00:00:00Z,14:00,tres,Av. Eng. Luiz Gomes Cardim Sangirardi,-46.63611,-23.5475,D
Vila Mariana,Me aBrasa,2017-03-04T00:00:00Z,14:00,quatro,Retorno junto Rua Ximbo,-46.630379,-23.578673,E
Vila Mariana,Me aBrasa,2017-03-04T00:00:00Z,14:00,cinco,Av. Engº Luiz Gomes Cardim Sangirardi X Rua Machado de Assis (junto a Praca Povo Hungaro).,-46.63611,-23.5475,F
Sé,Me Fode que eu Sou Produção,2017-02-18T00:00:00Z,15:00,inicio,Rua Gravatai,-46.647925,-23.548913,A
Sé,Me Fode que eu Sou Produção,2017-02-18T00:00:00Z,15:00,um,Rua Martins Fontes,-46.644333,-23.549272,B
Sé,Me Fode que eu Sou Produção,2017-02-18T00:00:00Z,15:00,dois,Praca Dom Jose Gasparua Rua Braulio Gomes,-46.63611,-23.5475,C
Sé,Me Fode que eu Sou Produção,2017-02-18T00:00:00Z,15:00,tres,Rua Marconi,-46.640476,-23.545693,D
Sé,Me Fode que eu Sou Produção,2017-02-18T00:00:00Z,15:00,quatro,Rua Barao de Itapetininga,-46.640637,-23.544636,E
Sé,Me Fode que eu Sou Produção,2017-02-18T00:00:00Z,15:00,cinco,Avenida Ipiranga ,-46.636499,-23.539693,F
Jaçanã/Tremembé,Me Leva que eu vou,2017-02-28T00:00:00Z,13:00,inicio,Rua Cel. Esdras de Oliveira,-46.63611,-23.5475,A
Jaçanã/Tremembé,Me Leva que eu vou,2017-02-28T00:00:00Z,13:00,um,R. Drua Joao de Aquino,-46.63611,-23.5475,B
Jaçanã/Tremembé,Me Leva que eu vou,2017-02-28T00:00:00Z,13:00,dois,R. Profa Maria Osni Cury,-46.63611,-23.5475,C
Pinheiros,MedPholia,2017-02-18T00:00:00Z,13:00,inicio,Rua Capote Valente,-46.675849,-23.55718,A
Pinheiros,MedPholia,2017-02-18T00:00:00Z,13:00,um,Rua Galeno de Almeida,-46.676595,-23.552014,B
Pinheiros,MedPholia,2017-02-18T00:00:00Z,13:00,dois,Rua Oscar Freire,-46.668973,-23.563117,C
Freguesia do Ó/Brasilândia,Meu bloco na rua,2017-02-23T00:00:00Z,13:00,inicio,largo da matriz,-46.63611,-23.5475,A
Freguesia do Ó/Brasilândia,Meu bloco na rua,2017-02-23T00:00:00Z,13:00,um,av Itaberaba,-46.63611,-23.5475,B
Freguesia do Ó/Brasilândia,Meu bloco na rua,2017-02-23T00:00:00Z,13:00,dois,Rua manoel Madruga,-46.63611,-23.5475,C
Sé,Meu Santo é Pop,2017-03-04T00:00:00Z,14:00,inicio,Rua Antonia de Queiroz,-46.63611,-23.5475,A
Sé,Meu Santo é Pop,2017-03-04T00:00:00Z,14:00,um,Rua Augusta,-46.651746,-23.551776,B
Sé,Meu Santo é Pop,2017-03-04T00:00:00Z,14:00,tres,Rua Martins Fontes,-46.644333,-23.549272,D
Sé,Meu Santo é Pop,2017-03-04T00:00:00Z,14:00,quatro,Praca Dom Jose Gasparua Praca Xavier de Toledo,-46.63611,-23.5475,E
Sé,Meu Santo é Pop,2017-03-04T00:00:00Z,14:00,cinco,Viaduto do Cha,-46.867442,-23.486242,F
Sé,Meu Santo é Pop,2017-03-04T00:00:00Z,14:00,seis,Praca do Patriarca,-46.636501,-23.54761,G
Pinheiros,México pra baixo,2017-02-18T00:00:00Z,14:00,inicio,rua paulo gontijo de carvalho,-46.679288,-23.561591,A
Pinheiros,México pra baixo,2017-02-18T00:00:00Z,14:00,um,rua artur de azevedo,-46.673424,-23.557657,B
Pinheiros,México pra baixo,2017-02-18T00:00:00Z,14:00,dois,cruza Henrique Shaumann e Francisco Leitaon,-46.30437,-23.633059,C
Pinheiros,México pra baixo,2017-02-18T00:00:00Z,14:00,tres,Conego Eugenio Leite e virao a Virgiliorua sem saida,-46.677957,-23.566535,D
Vila Mariana,Monobloco,2017-02-19T00:00:00Z,10:00,inicio,Pedrua Alvares Cabralalturua da Rua Abilio Soares,-46.63611,-23.5475,A
Vila Mariana,Monobloco,2017-02-19T00:00:00Z,10:00,um,o Monumento as Bandeiras,-46.660719,-23.579982,B
Lapa,"Não to bem, Não to bem, 279",2017-02-18T00:00:00Z,14:00,inicio,Praca do largo da Lapa,-46.705675,-23.515291,A
Lapa,"Não to bem, Não to bem, 279",2017-03-04T00:00:00Z,14:00,inicio,Praca do largo da Lapa,-46.705675,-23.515291,A
Lapa,"Não to bem, Não to bem, 279",2017-02-18T00:00:00Z,14:00,dois,felix guilhem,-46.63611,-23.5475,C
Lapa,"Não to bem, Não to bem, 279",2017-03-04T00:00:00Z,14:00,dois,felix guilhem,-46.63611,-23.5475,C
Pinheiros,Nois Trupica Mais Não Cai,2017-02-19T00:00:00Z,11:00,inicio,Belmirua Braga,-46.330598,-23.660136,A
Pinheiros,Nois Trupica Mais Não Cai,2017-02-19T00:00:00Z,11:00,um,Inacio Pereirua da Rocha,-46.687422,-23.558699,B
Pinheiros,Nois Trupica Mais Não Cai,2017-02-19T00:00:00Z,11:00,dois,Mourato Coelho,-46.685512,-23.566461,C
Pinheiros,Nois Trupica Mais Não Cai,2017-02-19T00:00:00Z,11:00,tres,Aspicuelta,-46.688878,-23.557086,D
Pinheiros,Nois Trupica Mais Não Cai,2017-02-19T00:00:00Z,11:00,cinco,Purpurina,-46.691045,-23.553815,F
Pinheiros,Nois Trupica Mais Não Cai,2017-02-19T00:00:00Z,11:00,sete,Wisard,-46.68837,-23.55447,H
Ipiranga,Nunca fiz amigos bebendo leite,2017-02-19T00:00:00Z,14:00,inicio,Rua Anny,-46.585314,-23.617895,A
Ipiranga,Nunca fiz amigos bebendo leite,2017-02-19T00:00:00Z,14:00,um,R. Joao Lanhoso,-46.63611,-23.5475,B
Ipiranga,Nunca fiz amigos bebendo leite,2017-02-19T00:00:00Z,14:00,dois,Sao joao Climaco,-46.590626,-23.623406,C
Pinheiros,Ô Bloco Pé na Jaca,2017-03-05T00:00:00Z,11:00,inicio,Av. Brigadeirua Faria Lima,-46.63611,-23.5475,A
Vila Mariana,Orquestra Voadora,2017-03-04T00:00:00Z,10:00,um,entrua Diogo Jacome,-46.669896,-23.596293,B
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,inicio,Rua Treze de Maio ,-46.644159,-23.567744,A
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,um,a Rua Santo Antonio,-46.309498,-23.538439,B
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,dois,Rua Major Diogo,-46.642775,-23.557472,C
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,tres,Rua Professor Laerte Ramos de Carvalho,-46.642608,-23.55545,D
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,quatro,Rua Manoel Dutra,-46.644723,-23.55534,E
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,cinco,Rua Rui Barbosa,-46.645279,-23.55798,F
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,seis,Praca Dom Orione,-46.645877,-23.560491,G
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,sete,Rua Conselheirua Carrao,-46.63611,-23.5475,H
Sé,Os Buena Vista,2017-02-18T00:00:00Z,14:00,oito,Rua Treze de Maio (Escadaria do Bixiga),-46.644159,-23.567744,I
Vila Mariana,Os Capoeiras,2017-02-18T00:00:00Z,10:00,inicio,Monumento as Bandeiras,-46.660719,-23.579982,A
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,inicio,Rua conselheirua carrao,-46.63611,-23.5475,A
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,um,rua marques leao,-46.63611,-23.5475,B
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,dois,rua Sao Vicente,-46.309498,-23.538439,C
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,tres,rua doutor Lourenco Granato,-46.648809,-23.557476,D
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,quatro,rua Manoel Dutra,-46.644723,-23.55534,E
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,cinco,rua humaita,-46.56426,-23.595077,F
Sé,Os Piores,2017-02-26T00:00:00Z,14:00,seis,rua conselheirua carrao,-46.63611,-23.5475,G
Sé,PARADA GEEK,2017-02-27T00:00:00Z,15:00,inicio,Iniciorua Galvao Bueno (da  da rua Americo de Campos),-46.63611,-23.5475,A
Sé,PARADA GEEK,2017-02-27T00:00:00Z,15:00,um,a Praca da Liberdade,-46.63611,-23.5475,B
Lapa,Passaram a Mão na Pompéia',2017-02-18T00:00:00Z,11:00,inicio,largo da Lapa Rua Antonio Fidelis,-46.705709,-23.514855,A
Lapa,Passaram a Mão na Pompéia',2017-02-18T00:00:00Z,11:00,um,virua a Antonio Fidelis,-46.706863,-23.515687,B
Lapa,Passaram a Mão na Pompéia',2017-02-18T00:00:00Z,11:00,dois,virua a rua Moxei,-46.702426,-23.515834,C
Lapa,Passaram a Mão na Pompéia',2017-02-18T00:00:00Z,11:00,tres,virua a rua alves branco,-46.700698,-23.517696,D
Lapa,Passaram a Mão na Pompéia',2017-02-18T00:00:00Z,11:00,quatro,virua a felix guilhem chegando novamente,-46.702014,-23.517302,E
Sé,PECADORES DA IGREJINHA,2017-02-26T00:00:00Z,13:00,inicio,RUA FERNANDO DE ALBUQUQERUE,-46.63611,-23.5475,A
Sé,PECADORES DA IGREJINHA,2017-02-26T00:00:00Z,13:00,um,BELA CINTRA,-46.668094,-23.562114,B
Sé,PECADORES DA IGREJINHA,2017-02-26T00:00:00Z,13:00,dois,RUA AUGUSTA,-46.651746,-23.551776,C
Lapa,Pena de Pavão de Krishna,2017-02-19T00:00:00Z,7:00,inicio,Praca Joanopolis,-46.683453,-23.546802,A
Lapa,Pena de Pavão de Krishna,2017-02-19T00:00:00Z,7:00,um,Rua Duartina,-46.6833,-23.546318,B
Lapa,Pena de Pavão de Krishna,2017-02-19T00:00:00Z,7:00,dois,Rua CatalaoAv Doutor Arnaldo,-46.63611,-23.5475,C
Lapa,Pena de Pavão de Krishna,2017-02-19T00:00:00Z,7:00,quatro,Alfonso Bovero,-46.687914,-23.535358,E
Butantã,Perdendo a Linha,2017-02-18T00:00:00Z,14:00,inicio,Rua Regente Leon Kaniefsky,-46.718668,-23.590752,A
Butantã,Perdendo a Linha,2017-02-18T00:00:00Z,14:00,dois,R. Amelia Correa Gomes Guimaraes,-46.63611,-23.5475,C
Butantã,Perdendo a Linha,2017-02-18T00:00:00Z,14:00,tres,R. Jose Jannarelli,-46.63611,-23.5475,D
Butantã,Perdendo a Linha,2017-02-18T00:00:00Z,14:00,quatro,R. Regente Leon Kaniefsky,-46.63611,-23.5475,E
Sapopemba,Perifolia,2017-03-04T00:00:00Z,14:00,inicio,Rua  Marcondes Machado,-46.519994,-23.609612,A
Sapopemba,Perifolia,2017-03-05T00:00:00Z,14:00,inicio,Rua  Marcondes Machado,-46.519994,-23.609612,A
Sapopemba,Perifolia,2017-03-04T00:00:00Z,14:00,um,rua sem denominacao,-46.63611,-23.5475,B
Sapopemba,Perifolia,2017-03-05T00:00:00Z,14:00,um,rua sem denominacao,-46.63611,-23.5475,B
Sapopemba,Perifolia,2017-03-04T00:00:00Z,14:00,dois,rua Aurelio Neves,-46.517372,-23.608696,C
Sapopemba,Perifolia,2017-03-05T00:00:00Z,14:00,dois,rua Aurelio Neves,-46.517372,-23.608696,C
Sapopemba,Perifolia,2017-03-04T00:00:00Z,14:00,tres,volta parua a rua Marcondes Machado.,-46.519994,-23.609612,D
Sapopemba,Perifolia,2017-03-05T00:00:00Z,14:00,tres,volta parua a rua Marcondes Machado.,-46.519994,-23.609612,D
Perus,Perus Folia 2017,2017-02-28T00:00:00Z,18:00,inicio,Rua Mogeirua S,-46.63611,-23.5475,A
Perus,Perus Folia 2017,2017-02-28T00:00:00Z,18:00,dois,Av.Drua Silvio Campos Ate R. Sales Gomes,-46.345015,-23.669068,C
Lapa,Pilantragi,2017-02-19T00:00:00Z,14:00,inicio,Avenida Professor Alfonso Bovero,-46.682942,-23.539699,A
Lapa,Pilantragi,2017-02-19T00:00:00Z,14:00,um,Rua Bruxelas,-46.682679,-23.542811,B
Lapa,Pilantragi,2017-02-19T00:00:00Z,14:00,dois,Avenida Doutor Arnaldo  Avenida Professor Alfonso Bovero,-46.63611,-23.5475,C
Pinheiros,Pimentas do Reino,2017-02-18T00:00:00Z,14:00,um,wisard,-46.68837,-23.55447,B
Pinheiros,Pimentas do Reino,2017-02-18T00:00:00Z,14:00,tres,goncalo afonso.,-46.685659,-23.556856,D
Vila Mariana,Pinga Ni Mim,2017-02-27T00:00:00Z,12:00,um,entrua Diogo Jacome,-46.669896,-23.596293,B
Mooca,Pinto do Visconde,2017-02-17T00:00:00Z,18:00,inicio,Rua Caetano Pinto,-46.620988,-23.549014,A
Mooca,Pinto do Visconde,2017-02-17T00:00:00Z,18:00,um,Rua Torquato Neto,-46.620706,-23.548617,B
Mooca,Pinto do Visconde,2017-02-17T00:00:00Z,18:00,dois,Rua Carneirua Leao,-46.63611,-23.5475,C
Mooca,Pinto do Visconde,2017-02-17T00:00:00Z,18:00,tres,Rua Azevedo Juniorua Rua Wandenkok,-46.63611,-23.5475,D
Mooca,Pinto do Visconde,2017-02-17T00:00:00Z,18:00,quatro,Rua Visconde de Parnaiba,-46.594886,-23.538981,E
Mooca,Pinto do Visconde,2017-02-17T00:00:00Z,18:00,cinco,Rua Caetano Pinto.,-46.620988,-23.549014,F
Lapa,Pitbull Banguela,2017-02-19T00:00:00Z,15:00,inicio,rua Catao,-46.699181,-23.532591,A
Lapa,Pitbull Banguela,2017-02-27T00:00:00Z,15:00,inicio,rua catao,-46.699181,-23.532591,A
Lapa,Pitbull Banguela,2017-02-19T00:00:00Z,15:00,um,rua Marcelina,-46.695959,-23.530255,B
Lapa,Pitbull Banguela,2017-02-27T00:00:00Z,15:00,um,rua marcelina,-46.695959,-23.530255,B
Lapa,Pitbull Banguela,2017-02-19T00:00:00Z,15:00,dois,rua Marco Aurelio,-46.696976,-23.534871,C
Lapa,Pitbull Banguela,2017-02-27T00:00:00Z,15:00,dois,rua marco aurelio,-46.696976,-23.534871,C
Lapa,Pitbull Banguela,2017-02-19T00:00:00Z,15:00,tres,rua Bento Freitas,-46.645522,-23.543922,D
Lapa,Pitbull Banguela,2017-02-27T00:00:00Z,15:00,tres,rua bento abreu,-46.63611,-23.5475,D
Lapa,Pitbull Banguela,2017-02-19T00:00:00Z,15:00,quatro,rua Catao.,-46.699181,-23.532591,E
Lapa,Pitbull Banguela,2017-02-27T00:00:00Z,15:00,quatro,rua catao.,-46.699181,-23.532591,E
Sé,"Primavera, Te Amo",2017-03-04T00:00:00Z,10:00,inicio,Rua Augusta,-46.651746,-23.551776,A
Sé,"Primavera, Te Amo",2017-03-04T00:00:00Z,10:00,um,Praca Dom Jose Gasparua Praca Republica,-46.63611,-23.5475,B
Pinheiros,Quem dera ser um peixe,2017-03-05T00:00:00Z,9:00,inicio,Rua Capote Valente,-46.675849,-23.55718,A
Pinheiros,Quem dera ser um peixe,2017-03-05T00:00:00Z,9:00,um,Rua Galeno de Almeida,-46.676595,-23.552014,B
Pinheiros,Quem dera ser um peixe,2017-03-05T00:00:00Z,9:00,dois,Rua Oscar Freire,-46.668973,-23.563117,C
